the_geom,shape_leng,source_id,sub_code
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.8355129061365, 40.72196298556023], [-73.835515556776, 40.72196180787651], [-73.83554057683129, 40.72199260687697], [-73.83553678527251, 40.721994231386056], [-73.83545073221303, 40.72203111313417], [-73.83545063268565, 40.72203115531593], [-73.83539094988184, 40.722056736369346], [-73.83536949903733, 40.7220266601475], [-73.83542676332982, 40.722001232337085], [-73.8355129061365, 40.72196298556023]]]]}",120.13741581,9350004401.0,350000
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.82757810667755, 40.71645615474994], [-73.82758772918005, 40.716447704349214], [-73.82759508272424, 40.71645075639034], [-73.82766756481651, 40.71648084295274], [-73.82769689996402, 40.71649387674485], [-73.82771269619786, 40.71650078299755], [-73.82771930231462, 40.71650362589387], [-73.82772716038157, 40.71650700646778], [-73.82774138370029, 40.71651300985094], [-73.8277528432641, 40.71651773847506], [-73.82775440383499, 40.71651838287487], [-73.82776213717733, 40.716521483200616], [-73.82777021574636, 40.71652472272109], [-73.82778583554236, 40.71653075520323], [-73.82780034691825, 40.71653612504956], [-73.82780804566919, 40.71653887322029], [-73.82781476553218, 40.71654121109409], [-73.82782243036033, 40.71654380522561], [-73.8278291292724, 40.71654600708993], [-73.82783582480191, 40.71654814411196], [-73.8278409890725, 40.716549743039195], [-73.82784252049694, 40.71655021719751], [-73.82784921991508, 40.7165522236503], [-73.82785592660674, 40.71655416347577], [-73.82786264412017, 40.71655603757958], [-73.82786572503396, 40.71655686525403], [-73.8278684144716, 40.7165575896847], [-73.82788635988582, 40.716562247847094], [-73.82789156396791, 40.71656355506573], [-73.82789758651035, 40.716565067923824], [-73.8278790305941, 40.7165814168919], [-73.82785674925184, 40.71660086345048], [-73.8278511634937, 40.71660573857401], [-73.82784360646936, 40.716612264989884], [-73.8278434704425, 40.71661223506958], [-73.8278376456827, 40.71661066847369], [-73.82783689230827, 40.71661046563243], [-73.82782933391509, 40.71660835793748], [-73.82782178282118, 40.716606173709486], [-73.82781427095568, 40.71660392290175], [-73.82780957379549, 40.716602468753905], [-73.82780679239423, 40.71660160820698], [-73.827799347132, 40.71659923142626], [-73.82779190559765, 40.716596786211724], [-73.82778830612995, 40.71659556783802], [-73.82778350762882, 40.71659394334072], [-73.82777609366312, 40.7165913639901], [-73.82776757548731, 40.716588323726015], [-73.82775200350515, 40.71658256146662], [-73.82774318211708, 40.716579154238744], [-73.82773528649557, 40.71657610499815], [-73.82771855711995, 40.71656939726589], [-73.82770908137047, 40.71656548657055], [-73.82770482053317, 40.71656372869831], [-73.827700419117, 40.71656187065876], [-73.82769000845994, 40.71655747678875], [-73.82767504656356, 40.71655103914759], [-73.82766682097947, 40.71654744279766], [-73.82765879163514, 40.71654393319003], [-73.82763018349897, 40.716531221959556], [-73.82754350500561, 40.716495241870724], [-73.82753612426848, 40.71649217807899], [-73.82754937911926, 40.71648092892882], [-73.82756394614393, 40.716468437235065], [-73.82757810667755, 40.71645615474994]]]]}",236.497791946,9350004401.0,350000
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.87809216416744, 40.729903854362696], [-73.87813717664685, 40.72988549649708], [-73.8781485879404, 40.72989458300616], [-73.87813448775864, 40.729900709558386], [-73.8781045636636, 40.729913710957305], [-73.87809216416744, 40.729903854362696]]]]}",37.7557525069,9350004553.0,350020
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.98224423564608, 40.745843626420346], [-73.98224406999454, 40.74584320315675], [-73.98228580594589, 40.74586085590903], [-73.98231460545824, 40.74587303698389], [-73.98240395552094, 40.74591082871818], [-73.98240262932404, 40.74591113468773], [-73.98240131495798, 40.74591147667938], [-73.98240002426299, 40.7459118546949], [-73.98239875605842, 40.74591225612703], [-73.98239872527071, 40.745912266928414], [-73.98239749021043, 40.745912700783784], [-73.98239624685057, 40.74591317786221], [-73.98239503900444, 40.745913681961255], [-73.98239384299148, 40.74591421307729], [-73.98239267064727, 40.74591478922224], [-73.98239153381898, 40.745915384283244], [-73.98239042066236, 40.74591601356708], [-73.98238933118127, 40.7459166617652], [-73.98238827721163, 40.74591734598901], [-73.98238725875578, 40.74591805723342], [-73.98238626397342, 40.74591879549664], [-73.98238530470725, 40.7459195517754], [-73.98238438095255, 40.74592034407982], [-73.98238430160335, 40.74592041610822], [-73.98238349271399, 40.745921154399845], [-73.98238263999161, 40.7459219827354], [-73.98238183462337, 40.74592283809341], [-73.98238106477132, 40.745923711466965], [-73.98238033043545, 40.745924602856036], [-73.98237963161338, 40.7459255212658], [-73.98237939471876, 40.745925854416946], [-73.9823507543442, 40.7459653732624], [-73.98234067096868, 40.74597933587118], [-73.98232030166133, 40.746007539311464], [-73.98228986078021, 40.74604970535399], [-73.98225941985817, 40.74609188039332], [-73.9822500352833, 40.74610487505708], [-73.98222896705963, 40.74613404641746], [-73.98219852606265, 40.74617621333562], [-73.98216911545128, 40.74621721695068], [-73.98215734053632, 40.74623363316119], [-73.98213970480347, 40.74625822145844], [-73.98211030596228, 40.74629921695526], [-73.98208089524212, 40.74634022144755], [-73.98206454224771, 40.74636302963128], [-73.98205149632611, 40.74638122593396], [-73.9820329354168, 40.74640715762584], [-73.98202408137, 40.74641953640694], [-73.98202276066539, 40.746421384040076], [-73.98202229870711, 40.74642205934777], [-73.98202186042472, 40.746422752669325], [-73.98202145766356, 40.746423445996435], [-73.98202109041878, 40.74642415733919], [-73.98202075869281, 40.74642487769258], [-73.98202045064521, 40.746425607054725], [-73.98202018995684, 40.746426345429335], [-73.98201995294929, 40.74642708380758], [-73.98201975146053, 40.74642783119649], [-73.98201958549059, 40.746428587596], [-73.9820194550419, 40.74642934400105], [-73.98201934827134, 40.74643011031535], [-73.98201928886536, 40.746430865831016], [-73.98201926497794, 40.746431631257735], [-73.98201926477135, 40.74643239668819], [-73.9820192966029, 40.74643290637984], [-73.98201931192642, 40.746433162126024], [-73.98201938276475, 40.74643391856252], [-73.98201948912191, 40.74643468400961], [-73.98201964284314, 40.746435440458974], [-73.98201982024764, 40.74643618790703], [-73.98194384273948, 40.746405348984105], [-73.98189024119735, 40.74638359243741], [-73.98189046625392, 40.746383265588946], [-73.98189106206107, 40.746382402096955], [-73.98190562202011, 40.74636129741447], [-73.98190758957409, 40.746358118935724], [-73.98190814175717, 40.7463565710519], [-73.98190825195753, 40.74635625949395], [-73.98190879821595, 40.74635472781827], [-73.98190920765876, 40.74635123301706], [-73.98190346760352, 40.7463157323497], [-73.98191587387171, 40.74629864088461], [-73.98202319363256, 40.746150781915134], [-73.98210307343324, 40.74604072724788], [-73.9822252597964, 40.74587238477116], [-73.98222730537044, 40.74586956740193], [-73.98223547226766, 40.745858315932416], [-73.98223991164764, 40.74585219857575], [-73.98224283727983, 40.745848164757625], [-73.98224319258274, 40.745847813614866], [-73.98224351236952, 40.74584744445648], [-73.98224378479988, 40.7458470572807], [-73.98224400987377, 40.74584665208744], [-73.98224418758883, 40.74584623788184], [-73.98224431794743, 40.7458458056588], [-73.98224440094482, 40.74584537342846], [-73.98224443658334, 40.745844932185754], [-73.98224441302031, 40.74584449093391], [-73.98224435393637, 40.74584404967666], [-73.98224423564608, 40.745843626420346]]]]}",534.288361831,12350004056.0,350000
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.87107699635423, 40.77203430552038], [-73.87092989699968, 40.77200135978855], [-73.87090040989553, 40.77199475577599], [-73.87089458943548, 40.771993451628084], [-73.8708879851771, 40.77199197280432], [-73.87087809655056, 40.77198975818992], [-73.87087315460568, 40.77198865133527], [-73.87086173204348, 40.771985832563196], [-73.87083856596583, 40.77198017304372], [-73.87083300028283, 40.771978813347054], [-73.87082803603845, 40.771977601106535], [-73.87081920053457, 40.77197533453791], [-73.8708135225123, 40.771973878360406], [-73.87080684882324, 40.7719721671241], [-73.87078907910939, 40.77196722774491], [-73.87077609903247, 40.771963141109], [-73.87076044425366, 40.77195728018016], [-73.87074176793841, 40.771949531104646], [-73.87073210599148, 40.77194526448323], [-73.87072577436349, 40.7719424685186], [-73.87071926047786, 40.77193959310476], [-73.8706912153821, 40.77192666821761], [-73.87058633360878, 40.77187698131998], [-73.87054053035587, 40.77185505121974], [-73.87074512148438, 40.77188960181961], [-73.8707664460407, 40.77189321965088], [-73.87077474166982, 40.77189717946622], [-73.87077810015745, 40.771898782527984], [-73.87078073447988, 40.77190000116281], [-73.8708100800681, 40.77191358305336], [-73.8708346373678, 40.77192440402638], [-73.87085327961239, 40.77193201076907], [-73.87085900945159, 40.77193423153062], [-73.87086273307797, 40.77193567470945], [-73.87087544383026, 40.77194060120402], [-73.87087705003586, 40.77194119733669], [-73.87088054297129, 40.77194249347425], [-73.8708978490438, 40.77194891454954], [-73.87091632055865, 40.7719553900576], [-73.87092297340905, 40.771957464167336], [-73.87092997784167, 40.771959648532025], [-73.87093087881229, 40.77195987106526], [-73.87094714720205, 40.771963884823904], [-73.87096886404508, 40.77196924193031], [-73.87099968813708, 40.77197661465168], [-73.87103123546079, 40.771983023734464], [-73.87115768619243, 40.77200396774493], [-73.87106664218636, 40.771975816103236], [-73.87103031195683, 40.77196324312959], [-73.87100386190687, 40.771953582630054], [-73.87096209148963, 40.77193602645835], [-73.8709583266743, 40.77193444365847], [-73.87095107635595, 40.771931396337266], [-73.87093004972499, 40.77192255955251], [-73.87092357690923, 40.77191988050609], [-73.87093005278798, 40.771920979171306], [-73.87095750533098, 40.771925525947594], [-73.87096636843948, 40.771926993789435], [-73.87114396935219, 40.77195640489235], [-73.87122354800523, 40.771974459815404], [-73.87152853483134, 40.77202838566688], [-73.87159338766598, 40.77203985293625], [-73.87162254775389, 40.772044708528696], [-73.87182876082107, 40.77207904919181], [-73.87185337984535, 40.77208314865395], [-73.8720013569264, 40.77210779063336], [-73.87228689189641, 40.77215618178037], [-73.87258127476173, 40.77220557886161], [-73.87274807197501, 40.77223567703407], [-73.87275462474695, 40.77223685942841], [-73.8727550261545, 40.772236931912], [-73.87302303993293, 40.77228529467804], [-73.87323368053583, 40.77231923067526], [-73.8733238416712, 40.7723340053463], [-73.87337247761758, 40.77234197513649], [-73.8734894689269, 40.772360532460816], [-73.87359593000589, 40.77237163004657], [-73.873609369701, 40.772372712787245], [-73.87363452590435, 40.77237473859707], [-73.87370310057649, 40.77238026183131], [-73.87390448065518, 40.772388299663476], [-73.8738730143599, 40.77240140267583], [-73.87383073071496, 40.77241786442135], [-73.87378331492059, 40.77243540113436], [-73.87374144568433, 40.77245005418863], [-73.87370755541029, 40.772460879826646], [-73.87369259375758, 40.77246533803079], [-73.87366096688096, 40.77246189675089], [-73.87357528205828, 40.77245257170254], [-73.87340768962227, 40.77243218308936], [-73.87338921917083, 40.772429935848756], [-73.87333479902294, 40.77242331586636], [-73.87315380648917, 40.77239108313227], [-73.87297439490898, 40.77235913011215], [-73.87264210617953, 40.772302102698404], [-73.87225676364646, 40.772236095126516], [-73.87207021944616, 40.77220435071098], [-73.8717753397969, 40.77215417013329], [-73.87160857599667, 40.77212550509172], [-73.87159894210119, 40.772123849135575], [-73.87154288174457, 40.77211421249134], [-73.87146640504132, 40.772101067195706], [-73.87144144645055, 40.77209677726569], [-73.87137063928736, 40.772084605373294], [-73.87136198939484, 40.77208311889005], [-73.87132556867729, 40.772076858442], [-73.87122274914007, 40.772059256685495], [-73.87107699635423, 40.77203430552038]]]]}",2066.82347012,0.0,350000
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.92046884741744, 40.7786774688953], [-73.92049384137258, 40.778656837619806], [-73.92049921534343, 40.77865240185002], [-73.92052528834425, 40.77863087801352], [-73.92057227141504, 40.778592082539106], [-73.92058737234282, 40.77857961288215], [-73.92061925443221, 40.77855328614482], [-73.92066624212657, 40.778514495137415], [-73.92068698139185, 40.77849737285025], [-73.9207132250332, 40.778475699604854], [-73.92074310794123, 40.7784409553605], [-73.92094509533358, 40.77827885686576], [-73.92098350935554, 40.778244298511055], [-73.92100411864735, 40.77822575688503], [-73.9210422959229, 40.77825293950644], [-73.92102067497989, 40.77827147954535], [-73.92101067500815, 40.778280054480604], [-73.9207783776084, 40.778466641234374], [-73.92071664708452, 40.778516736959745], [-73.92070286856969, 40.7785279207256], [-73.920653600269, 40.77856790514438], [-73.92060433190922, 40.77860788954185], [-73.92058734824215, 40.77862167443823], [-73.92055506349021, 40.77864787391804], [-73.9205251466865, 40.778672148846994], [-73.92052452060187, 40.778672658099595], [-73.92049545515282, 40.778696243822985], [-73.92048225899339, 40.77868693162621], [-73.92046884741744, 40.7786774688953]]]]}",467.680487374,13350003941.0,350000
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.83700295680848, 40.74265432190308], [-73.83701466891786, 40.74264261836037], [-73.83702923783042, 40.74262806244609], [-73.83705430584857, 40.742603013351285], [-73.83706660662766, 40.74259072260405], [-73.83707937582385, 40.74257812454425], [-73.83708853821521, 40.742569084693216], [-73.83710981952072, 40.74254707124693], [-73.83711561862026, 40.74254077859077], [-73.83712811434735, 40.74253300416265], [-73.83713046574391, 40.74253154146011], [-73.83713754127956, 40.742527138974204], [-73.83713659040545, 40.74252865048381], [-73.83713569868573, 40.74253018008725], [-73.83713487793813, 40.74253173680631], [-73.83713414002438, 40.74253331165263], [-73.83713346126508, 40.74253490459281], [-73.83713285349992, 40.74253651564355], [-73.83713232975263, 40.74253814482323], [-73.8371318628138, 40.74253978308836], [-73.83713147991487, 40.74254143047743], [-73.83713116803212, 40.74254308697195], [-73.8371309390053, 40.74254475258878], [-73.83713078101667, 40.742546418306006], [-73.83713069404422, 40.7425480931288], [-73.83713067811, 40.742549768052065], [-73.8371307450537, 40.74255144309248], [-73.83713088305765, 40.74255310922833], [-73.83713110387345, 40.742554802496564], [-73.83713140758925, 40.74255648687689], [-73.83713177052563, 40.74255816233592], [-73.8371322282237, 40.74255981991874], [-73.83713274512031, 40.742561477585305], [-73.83713334496095, 40.74256310835391], [-73.83713401586186, 40.7425647302179], [-73.83714110345728, 40.74258106645906], [-73.83715091427095, 40.74260367048722], [-73.83715238242047, 40.742607053071964], [-73.83715645600506, 40.74261645113512], [-73.8371597664709, 40.7426241731734], [-73.83715210873639, 40.74263231735058], [-73.8371269917935, 40.742658017464976], [-73.8371096735173, 40.74267507021506], [-73.83710125530358, 40.74268335919569], [-73.83707490875354, 40.74270833625209], [-73.83706899579298, 40.742713734540104], [-73.83706256827803, 40.74269812053593], [-73.83705272860537, 40.74267425214579], [-73.83704318205064, 40.74265107846148], [-73.83703831013236, 40.74264811519877], [-73.8370358440272, 40.74264661506427], [-73.83703073995638, 40.74264562628781], [-73.83702793996147, 40.74264654984947], [-73.83702559142773, 40.74264732366497], [-73.83702182352249, 40.74265091316291], [-73.8370195839575, 40.742655541308764], [-73.83702281319988, 40.74266403317077], [-73.83703405729268, 40.7426936136749], [-73.83704326855256, 40.74271785038593], [-73.83704556491845, 40.7427238843402], [-73.83704874006806, 40.74273222754094], [-73.83704796163916, 40.74273293874175], [-73.83702335503787, 40.742756167659635], [-73.8369992957866, 40.74277972963446], [-73.8369989527632, 40.74278007854628], [-73.83697579456125, 40.74280361657716], [-73.83695950475241, 40.742820805836466], [-73.83695285730398, 40.74282781949134], [-73.83695248690759, 40.7428282259968], [-73.83694978019146, 40.74282150977493], [-73.83694747713534, 40.74281579278835], [-73.8369376799703, 40.74279149760788], [-73.83692624459252, 40.7427631667296], [-73.83692305172832, 40.74275529446632], [-73.83691877739453, 40.7427447236488], [-73.83691716863406, 40.74274074562598], [-73.83693152441244, 40.742726214636626], [-73.83693956934401, 40.742718071022324], [-73.83697067438872, 40.74268678906889], [-73.83700295680848, 40.74265432190308]]]]}",316.661599183,9350005101.0,350000
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.90886821415037, 40.80590183902387], [-73.90892320908651, 40.80586952215973], [-73.90892554018662, 40.805870381276215], [-73.90892609808692, 40.80587058703072], [-73.90892921251974, 40.80587145937293], [-73.90893218798337, 40.80587169405217], [-73.90893573410754, 40.805871469927695], [-73.90894080380721, 40.80587071751325], [-73.90892512779419, 40.80588162457856], [-73.90884851632302, 40.80593492848828], [-73.9088291238168, 40.80594842153583], [-73.90882882490386, 40.80594515609079], [-73.90882877002443, 40.80594455721571], [-73.90882666224452, 40.8059398558455], [-73.90882262036253, 40.80593343749537], [-73.90882208704353, 40.805932589704206], [-73.90881919635898, 40.805931023251496], [-73.9088255036284, 40.80592744245372], [-73.90885260568585, 40.805911002766926], [-73.90886821415037, 40.80590183902387]]]]}",90.5977568029,14350004055.0,350000
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.91762454606646, 40.77821181907911], [-73.91763469311013, 40.77820344265301], [-73.9176359785372, 40.778202380978705], [-73.91766257641513, 40.778180427722866], [-73.91766819125598, 40.77817579414619], [-73.91768329262318, 40.778163332973556], [-73.91773061851083, 40.77812427595218], [-73.91777794434296, 40.77808521891111], [-73.9178252582735, 40.77804616184195], [-73.91783071300365, 40.778041663218524], [-73.9178725839946, 40.7780071047616], [-73.91787305956107, 40.778006666555754], [-73.91787330742392, 40.77800643890522], [-73.91787400718339, 40.77800575502194], [-73.917874683273, 40.77800505311171], [-73.91787531200073, 40.77800433315771], [-73.9178759170586, 40.77800359517675], [-73.9178764866006, 40.77800283916044], [-73.9178770087696, 40.778002074105316], [-73.91787750725766, 40.77800130002831], [-73.91787797022978, 40.77800050791595], [-73.9178783976861, 40.7779996977682], [-73.91787878960433, 40.77799888759512], [-73.91787913416069, 40.777998059378234], [-73.91787945502497, 40.777997231144475], [-73.9178797285274, 40.77799638486687], [-73.91787976779918, 40.777996239013454], [-73.91787995464571, 40.77799553855558], [-73.91788015708309, 40.777994683222325], [-73.91788031213636, 40.77799382785531], [-73.9178804316627, 40.77799296345794], [-73.91788050380492, 40.77799209902682], [-73.91788055225511, 40.777991234578835], [-73.91792924076717, 40.77802380082398], [-73.91797900643067, 40.778057086416176], [-73.91797693338609, 40.778057075935585], [-73.917974872132, 40.77805711048847], [-73.91797279895425, 40.77805720806802], [-73.91797074941316, 40.778057350689494], [-73.9179696819591, 40.77805745258691], [-73.9179686879594, 40.778057547332615], [-73.91796665013112, 40.778057798022644], [-73.91796462408236, 40.77805810275121], [-73.91796259797806, 40.778058452504766], [-73.91796060734526, 40.778058856313756], [-73.91795862849197, 40.77805931416127], [-73.91795666141805, 40.778059826047276], [-73.91795472982673, 40.77806038298366], [-73.91790837680122, 40.77809837819729], [-73.91790683526182, 40.77809963780278], [-73.91786201186567, 40.77813638238866], [-73.91781565873434, 40.77817437756454], [-73.91776929370407, 40.77821237271314], [-73.91773690928454, 40.77823892343107], [-73.91772294045582, 40.77825037685632], [-73.91770781783687, 40.77826277048115], [-73.91768477637751, 40.77828165287232], [-73.91768334747752, 40.77828282340549], [-73.91767602865909, 40.77828882182795], [-73.91762454606646, 40.77821181907911]]]]}",295.892270745,13350003929.0,350000
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.8582170559614, 40.67817501053932], [-73.85828046896276, 40.678170443803126], [-73.85835303136922, 40.67816521831223], [-73.85835204807282, 40.67816594651945], [-73.85835110018473, 40.67816671079088], [-73.85835018774321, 40.67816749311627], [-73.85834931072911, 40.67816830250073], [-73.85834910922756, 40.67816850036608], [-73.85834846914244, 40.67816913894422], [-73.85834767484977, 40.67816998445113], [-73.85834690415628, 40.67817085700257], [-73.85834618071847, 40.67817175662765], [-73.85834549274634, 40.67817266530153], [-73.85834485204906, 40.6781735920439], [-73.85834425862663, 40.678174536854826], [-73.85834370066989, 40.67817549071456], [-73.85834317815974, 40.678176462628265], [-73.85834271475271, 40.678177452624986], [-73.85834228681138, 40.67817845167057], [-73.85834219759431, 40.67817868929689], [-73.85834190616403, 40.67817945977955], [-73.85834157281073, 40.678180476951894], [-73.85834128677048, 40.6781814941825], [-73.85834103617681, 40.67818252946703], [-73.85834084472455, 40.678183564824415], [-73.858340688738, 40.67818460923058], [-73.85834059189285, 40.6781856537096], [-73.85834053051343, 40.67818670723737], [-73.85834052829455, 40.67818775183289], [-73.8583405615605, 40.6781887964721], [-73.85834065394876, 40.678189850189256], [-73.85834078186011, 40.67819088593977], [-73.85834095706548, 40.678191930753734], [-73.85834117960312, 40.6781929666208], [-73.85834136492146, 40.67819370527185], [-73.8583540813495, 40.678244473993004], [-73.85836698309676, 40.6782959903686], [-73.85836743817164, 40.67829780997049], [-73.85837950359337, 40.678346023123765], [-73.85837987305474, 40.67834749772272], [-73.85839277484185, 40.67839901409478], [-73.85840566483962, 40.678450521445356], [-73.85841856668569, 40.67850202880873], [-73.85843145670424, 40.67855354516093], [-73.85844435859015, 40.67860505252075], [-73.85845772871865, 40.67865887478007], [-73.85847111071625, 40.67871268804689], [-73.85848448090707, 40.67876650129726], [-73.85849786294786, 40.67882031456029], [-73.85851123316267, 40.67887413681198], [-73.85852461524665, 40.67892795007117], [-73.85853799735222, 40.67898176332842], [-73.85855136765089, 40.67903557656924], [-73.85856474978056, 40.67908939882785], [-73.85857812012246, 40.67914321206487], [-73.85859150231435, 40.67919702531453], [-73.85860487269942, 40.679250838547745], [-73.85861744442694, 40.6793014242503], [-73.8586177857281, 40.679302796154886], [-73.85861825491546, 40.6793046607987], [-73.8586185955741, 40.67930577785664], [-73.85861898238288, 40.67930688596606], [-73.85856639880546, 40.67931019827567], [-73.85856532107796, 40.67931026899216], [-73.85851065423199, 40.67931370478764], [-73.85849953518029, 40.67926978197376], [-73.85848759394243, 40.6792225712654], [-73.85847565272147, 40.67917536055556], [-73.85846891849877, 40.6791487321304], [-73.85846371153654, 40.679128140839055], [-73.85845724241193, 40.679102565441895], [-73.8584517703494, 40.67908093012616], [-73.85843982917916, 40.67903371941178], [-73.85842863667384, 40.67898822419876], [-73.85842656563696, 40.678979807232494], [-73.85842265931055, 40.67896391823079], [-73.85842182667707, 40.678960533068505], [-73.8584167968912, 40.67894007346785], [-73.85841331392544, 40.678925904071015], [-73.85840005040693, 40.678872000893094], [-73.8583963199991, 40.6788568280167], [-73.85838865983622, 40.678825667051406], [-73.85838679873831, 40.678818097727856], [-73.85837353526267, 40.67876419454619], [-73.85836028365598, 40.67871028237208], [-73.85834702022323, 40.67865637918664], [-73.85833376864032, 40.67860247601388], [-73.85832113831836, 40.67855123913059], [-73.85830850799667, 40.67850001125076], [-73.85829588954185, 40.67844877437863], [-73.8582832592781, 40.67839753749026], [-73.85827062901467, 40.67834630960528], [-73.85826699594875, 40.67833155648387], [-73.85826082747127, 40.67830651184711], [-73.85825801061803, 40.678295072728076], [-73.85824538039336, 40.678243844839706], [-73.85823323101285, 40.67819456265607], [-73.85823275020722, 40.67819260794452], [-73.85823217332049, 40.67819133750653], [-73.8582315254258, 40.67819008499141], [-73.85823099751154, 40.678189146904074], [-73.8582308301797, 40.67818885042824], [-73.85823007577314, 40.6781876247973], [-73.85822926214855, 40.678186435114036], [-73.85822840119175, 40.67818525437763], [-73.85822748103611, 40.678184100583735], [-73.85822651350996, 40.678182973746914], [-73.85822549861327, 40.67818187386719], [-73.85822442451784, 40.67818080093002], [-73.85822331486096, 40.678179763969595], [-73.85822214602443, 40.67817874494657], [-73.85822094162651, 40.67817776190034], [-73.85821968983893, 40.67817681481637], [-73.85821839068089, 40.678175894689446], [-73.85821723313671, 40.67817512782469], [-73.8582170559614, 40.67817501053932]]]]}",915.703927573,20350002309.0,350000
